"wyears" "pcp.min" "pcp.X5th" "pcp.med" "pcp.X95th" "pcp.max" "tmax.min" "tmax.X5th" "tmax.med" "tmax.X95th" "tmax.max" "tmin.min" "tmin.X5th" "tmin.med" "tmin.X95th" "tmin.max"
2007 474.742222222222 509.73 636.37 807.741111111111 848.624444444444 11.2122222222222 11.3388888888889 12.8522222222222 14.11 14.3855555555556 -0.215555555555536 -0.0166666666666452 1.47444444444447 2.68888888888891 2.88555555555556
2008 449.54 480.203333333333 632.247777777778 816.516666666667 847.207777777778 11.1577777777778 11.3255555555556 12.8222222222222 14.42 14.7522222222222 -0.587777777777755 -0.135555555555527 1.49111111111113 2.8177777777778 3.0177777777778
2009 466.373333333333 489.586666666667 634.69 791.981111111111 836.033333333333 11.1433333333334 11.4 12.9077777777778 14.3188888888889 14.5644444444445 -0.557777777777757 0.0177777777777995 1.52333333333336 2.63333333333336 2.94333333333336
2010 434.48 476.952222222222 639.166666666667 790.293333333333 811.826666666667 11.2377777777778 11.4122222222222 12.9711111111111 14.3177777777778 14.7633333333334 -0.396666666666647 0.0422222222222407 1.58111111111113 2.77444444444446 3.07333333333336
2011 452.096666666667 481.171111111111 630.111111111111 805.456666666667 849.516666666667 11.1977777777778 11.4666666666667 12.9677777777778 14.2844444444445 14.4177777777778 -0.281111111111089 0.0900000000000255 1.54222222222223 2.70000000000003 2.88000000000003
2012 476.232222222222 505.534444444444 647.102222222222 810.396666666667 854.49 11.0977777777778 11.58 12.8611111111111 14.3222222222222 14.5511111111111 -0.267777777777762 0.254444444444466 1.61222222222225 2.87555555555557 3.17444444444446
2013 457.488888888889 491.907777777778 657.891111111111 805.673333333333 861.365555555556 11.0688888888889 11.4955555555556 12.8 14.2366666666667 14.6377777777778 -0.56444444444443 0.0766666666666854 1.51000000000003 2.73888888888892 2.97888888888891
2014 473.882222222222 511.588888888889 647.934444444444 810.056666666667 847.532222222222 11.3877777777778 11.5122222222222 12.9833333333334 14.3533333333334 14.5844444444445 -0.0533333333333038 0.257777777777796 1.63000000000003 2.89666666666669 3.12777777777781
2015 470.673333333333 512.487777777778 661.404444444444 828.768888888889 869.841111111111 11.1855555555556 11.4066666666667 12.9722222222222 14.3744444444445 14.7355555555556 -0.219999999999977 0.223333333333351 1.73444444444446 2.93000000000002 3.17666666666669
2016 470.674444444444 502.594444444444 644.801111111111 810.698888888889 871.438888888889 11.3522222222222 11.7866666666667 13.1666666666667 14.4777777777778 14.7266666666667 0.203333333333351 0.436666666666693 1.87666666666668 3.09555555555559 3.21444444444447
2017 467.142222222222 514.303333333333 650.581111111111 815.436666666667 862.996666666667 11.5644444444445 11.8233333333334 13.22 14.6133333333334 14.9244444444445 0.092222222222252 0.517777777777806 1.96666666666669 3.08111111111113 3.36444444444447
2018 470.077777777778 511.044444444444 657.502222222222 822.395555555556 853.77 11.3733333333334 11.9222222222222 13.3977777777778 14.7655555555556 15.0777777777778 0.0844444444444624 0.482222222222245 2.04555555555558 3.1677777777778 3.43222222222225
