"wyears" "pcp.min" "pcp.X5th" "pcp.med" "pcp.X95th" "pcp.max" "tmax.min" "tmax.X5th" "tmax.med" "tmax.X95th" "tmax.max" "tmin.min" "tmin.X5th" "tmin.med" "tmin.X95th" "tmin.max"
2007 472.823333333333 506.955 637.9 790.746666666667 834.745 11.2633333333333 11.3816666666667 12.865 14.1033333333334 14.3333333333334 -0.0899999999999845 0.0933333333333527 1.47833333333335 2.70333333333336 2.86333333333334
2008 436.485 472.705 625.453333333333 799.596666666667 830.933333333333 11.2616666666667 11.39 12.8783333333334 14.5033333333333 14.9416666666667 -0.45999999999997 -0.0499999999999735 1.51333333333335 2.7666666666667 2.99500000000003
2009 460.821666666667 480.185 618.743333333333 781.156666666667 828.3 11.48 11.6583333333334 13.0383333333334 14.4183333333334 14.72 -0.261666666666647 0.0816666666666871 1.58333333333336 2.64666666666669 3.03166666666669
2010 418.595 471.658333333333 631.508333333333 774.68 794.71 11.2716666666667 11.5 13.0116666666667 14.3033333333334 14.8166666666667 -0.299999999999983 0.0416666666666856 1.63666666666668 2.76000000000002 2.93833333333336
2011 452.875 484.04 618.548333333333 789.596666666667 824.576666666667 11.285 11.58 13.0316666666667 14.2383333333334 14.3816666666667 -0.179999999999978 0.121666666666689 1.54333333333335 2.55500000000003 2.7866666666667
2012 465.938333333333 498.748333333333 637.548333333333 794.686666666667 834.953333333333 11.0616666666667 11.635 12.8533333333333 14.335 14.5633333333334 -0.366666666666655 0.16500000000002 1.59166666666669 2.86333333333334 3.13833333333335
2013 464.52 493.66 657.166666666667 804.346666666667 859.108333333333 11.0183333333334 11.4533333333334 12.8166666666667 14.1883333333334 14.6233333333334 -0.649999999999987 0.113333333333353 1.53333333333336 2.79166666666669 3.00166666666669
2014 475.118333333333 505.411666666667 653.241666666667 829.435 859.991666666667 11.3266666666667 11.4733333333334 12.9533333333334 14.485 14.7 -0.0299999999999727 0.278333333333355 1.66000000000003 2.93500000000003 3.1216666666667
2015 474.61 519.458333333333 666.318333333333 832.011666666667 875.511666666667 11.2766666666667 11.4366666666667 12.9383333333334 14.2466666666667 14.5866666666667 0.105000000000028 0.301666666666686 1.71666666666669 2.87666666666668 3.01666666666669
2016 455.22 494.251666666667 636.263333333333 803.685 854.43 11.1933333333334 11.745 13.1733333333334 14.53 14.7383333333334 0.0550000000000163 0.316666666666691 1.83000000000002 3.08833333333337 3.21500000000002
2017 464.48 515.428333333333 644.723333333333 803.726666666667 845.578333333333 11.5783333333334 11.8 13.2733333333334 14.6616666666667 14.9316666666667 0.0700000000000311 0.53000000000002 1.95500000000002 3.08500000000002 3.32500000000004
2018 456.195 502.615 649.553333333333 823.57 853.008333333333 11.2933333333334 11.9433333333334 13.4333333333334 14.7716666666667 15.145 0.0916666666666875 0.438333333333361 2.02333333333336 3.15666666666669 3.34500000000003
