"wyears" "pcp.min" "pcp.X5th" "pcp.med" "pcp.X95th" "pcp.max" "tmax.min" "tmax.X5th" "tmax.med" "tmax.X95th" "tmax.max" "tmin.min" "tmin.X5th" "tmin.med" "tmin.X95th" "tmin.max"
1992 469.635714285714 496.254285714286 630.767142857143 779.514285714286 829.915714285714 10.2642857142857 10.4928571428572 11.9957142857143 13.3285714285715 13.5342857142857 -1.17999999999998 -0.801428571428541 0.775714285714319 1.98428571428574 2.30714285714288
1993 457.781428571429 483.885714285714 620.158571428571 794.837142857143 843.201428571429 10.5471428571429 10.7285714285714 12.22 13.6685714285714 13.9442857142857 -0.748571428571405 -0.475714285714259 0.937142857142874 2.33142857142859 2.52285714285716
1994 454.95 475.087142857143 624.411428571429 780.297142857143 817.572857142857 10.8114285714286 11.0028571428572 12.3342857142857 13.66 13.9385714285715 -0.547142857142831 -0.39142857142854 0.977142857142878 2.17857142857145 2.38142857142859
1995 461.757142857143 491.047142857143 626.701428571429 783.081428571429 806.628571428571 10.7814285714286 11.0985714285715 12.3985714285714 13.7457142857143 14.0057142857143 -0.56285714285711 -0.425714285714272 0.982857142857175 2.20857142857145 2.42857142857145
1996 438.268571428571 459.58 615.408571428571 780.24 840.295714285714 10.62 10.9528571428572 12.4657142857143 13.98 14.3471428571429 -0.8885714285714 -0.532857142857113 1.12571428571432 2.37857142857145 2.65714285714288
1997 437.17 483.734285714286 630.404285714286 797.481428571429 828.508571428571 10.85 11.0485714285715 12.4357142857143 13.8 14.0714285714286 -0.724285714285697 -0.427142857142826 1.03000000000001 2.28714285714288 2.51285714285716
1998 454.118571428571 487.777142857143 616.508571428571 773.085714285714 805.71 10.7842857142857 11.0414285714286 12.4471428571429 13.64 14.1842857142857 -0.887142857142838 -0.389999999999978 0.928571428571461 2.03714285714289 2.37428571428573
1999 427.992857142857 464.477142857143 612.832857142857 772.402857142857 812.417142857143 10.9814285714286 11.1914285714286 12.6385714285714 14.1742857142857 14.4542857142857 -0.45999999999998 -0.148571428571407 1.14857142857146 2.4414285714286 2.61285714285716
2000 437.245714285714 447.808571428571 607.008571428571 779.537142857143 823.755714285714 10.8985714285715 11.1885714285715 12.7128571428572 13.8857142857143 14.2771428571429 -0.592857142857123 -0.239999999999977 1.25142857142859 2.46285714285716 2.6757142857143
2001 459.355714285714 488.6 623.658571428571 801.398571428571 835.655714285714 10.9857142857143 11.2657142857143 12.65 13.8914285714286 14.0985714285715 -0.28999999999998 0.142857142857175 1.28714285714288 2.36571428571431 2.53142857142859
2002 440.107142857143 491.687142857143 638.371428571429 804.387142857143 850.535714285714 10.99 11.2328571428572 12.6485714285715 14.01 14.3971428571429 -0.394285714285697 0.0714285714285958 1.32428571428574 2.53714285714288 2.88857142857145
2003 459.222857142857 483.53 617.637142857143 808.525714285714 847.188571428571 10.8928571428572 11.2557142857143 12.7128571428572 14.05 14.38 -0.301428571428549 -0.0214285714285601 1.32285714285717 2.44428571428573 2.74285714285717
2004 446.761428571429 477.635714285714 625.802857142857 794.408571428571 840.757142857143 10.8371428571429 11.22 12.7671428571429 14.0557142857143 14.1828571428572 -0.387142857142846 -0.0642857142856964 1.32714285714288 2.45428571428573 2.62285714285717
2005 440.661428571429 475.725714285714 634.937142857143 791.844285714286 830.91 11.0242857142857 11.4785714285715 12.7471428571429 14.1657142857143 14.3771428571429 -0.499999999999976 -0.101428571428544 1.37285714285715 2.62285714285716 2.7614285714286
2006 474.617142857143 500.038571428571 632.025714285714 809.112857142857 884.17 10.74 11.0385714285714 12.83 14.0457142857143 14.2642857142857 -0.558571428571408 -0.128571428571417 1.44285714285717 2.54571428571429 2.68428571428573
2007 475.567142857143 508.814285714286 634.712857142857 801.804285714286 842.49 11.1871428571429 11.3157142857143 12.8814285714286 14.13 14.3314285714286 -0.174285714285694 -0.00714285714283441 1.48428571428574 2.70000000000002 2.8457142857143
2008 438.017142857143 473.002857142857 629.602857142857 793.538571428571 826.047142857143 11.3 11.42 12.8571428571429 14.5285714285714 14.9042857142857 -0.377142857142831 -0.0214285714285438 1.49857142857145 2.87857142857146 3.09428571428574
2009 463.147142857143 483.927142857143 629.134285714286 787.051428571429 837.495714285714 11.3785714285714 11.6071428571429 13.0057142857143 14.3785714285715 14.6585714285715 -0.21142857142855 0.114285714285732 1.57857142857145 2.6914285714286 3.02857142857145
2010 424.181428571429 473.505714285714 630.848571428571 779.31 800.087142857143 11.3414285714286 11.5385714285715 13.0428571428572 14.3314285714286 14.7942857142857 -0.245714285714265 0.0714285714285877 1.64428571428573 2.75428571428573 2.98000000000003
2011 449.315714285714 477.581428571429 622.547142857143 791.181428571429 821.771428571429 11.2671428571429 11.5314285714286 13 14.3028571428572 14.43 -0.21428571428569 0.142857142857167 1.57285714285716 2.65714285714288 2.86285714285718
2012 466.692857142857 502.701428571429 642.562857142857 796.568571428571 849.554285714286 11.0657142857143 11.6328571428572 12.8757142857143 14.3442857142857 14.5914285714286 -0.359999999999989 0.197142857142881 1.61857142857145 2.92000000000002 3.22285714285716
2013 458.52 490.181428571429 657.618571428571 807.964285714286 856.358571428571 11.0771428571429 11.5057142857143 12.8185714285714 14.2128571428572 14.7 -0.529999999999989 0.168571428571446 1.54285714285717 2.78285714285717 3.07000000000003
2014 479.15 509.7 658.722857142857 827.394285714286 863.257142857143 11.3371428571429 11.4857142857143 12.96 14.42 14.6228571428572 -0.0499999999999708 0.274285714285733 1.65000000000003 2.89428571428575 3.0814285714286
2015 475.204285714286 519.681428571429 665.28 832.72 880.18 11.2242857142857 11.4085714285714 12.9028571428572 14.2642857142857 14.7071428571429 -0.0385714285714016 0.187142857142874 1.70285714285716 2.94142857142859 3.10714285714288
2016 454.742857142857 491.004285714286 637.821428571429 801.645714285714 850.921428571429 11.3114285714286 11.7871428571429 13.1857142857143 14.5357142857143 14.7271428571429 0.13285714285716 0.358571428571452 1.86285714285716 3.07714285714289 3.19285714285716
2017 465.982857142857 510.741428571429 641.072857142857 804.201428571429 853.895714285714 11.6328571428572 11.8342857142857 13.2757142857143 14.6128571428572 15 0.127142857142888 0.572857142857166 1.95428571428574 3.07000000000002 3.36428571428575
2018 462.598571428571 505.22 651.581428571429 819.465714285714 845.587142857143 11.2171428571429 11.9057142857143 13.4028571428572 14.7957142857143 15.1414285714286 -0.0385714285714097 0.427142857142883 2.01714285714288 3.14857142857146 3.38428571428574
